"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","CV_young_Fem_GP_1","CV_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs.kg_inter_Fem_GP_1","Eggs.kg_slope_wt_Fem_GP_1","RecrDist_GP_1","RecrDist_Area_1","RecrDist_month_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Early_InitAge_25","Early_InitAge_24","Early_InitAge_23","Early_InitAge_22","Early_InitAge_21","ForeRecr_101","LnQ_base_Survey_2","Size_DblN_peak_Fishery_1","Size_DblN_top_logit_Fishery_1","Size_DblN_ascend_se_Fishery_1","Size_DblN_descend_se_Fishery_1","Size_DblN_start_logit_Fishery_1","Size_DblN_end_logit_Fishery_1","Size_DblN_peak_Survey_2","Size_DblN_top_logit_Survey_2","Size_DblN_ascend_se_Survey_2","Size_DblN_descend_se_Survey_2","Size_DblN_start_logit_Survey_2","Size_DblN_end_logit_Survey_2","minage.sel.1_Fishery_1","maxage.sel.1_Fishery_1","minage.sel.1_Survey_2","maxage.sel.1_Survey_2","Catch_endyear","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_2_Survey","Curr_Var_Adj_agecomp_flt_2_Survey","version","RunTime","model_run","hessian","Niterations","Curr_Var_Adj_lcomp_flt_1_Fishery","Curr_Var_Adj_agecomp_flt_1_Fishery","iteration","scenario"
5288940000,5329790000,5327970000,171723000,2115580000,0.480769,0.0855414,183588000,1621940000,0.110818,182814000,1891090000,0.444038,0.0962613,184870000,184870000,7.05938e-05,0.379306628549388,"0.396697048754072",1,26,99,100,0.9,NA,NA,NA,0.2,21.4489,134.217,0.188084,0.100426,0.0869673,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9614,0.65,0.4,0,0,0.00108556,0.000238987,0.000290227,0.000352189,0.000426818,0,-0.0825315,27.6431,-3,2.09475,15,-999,999,37.046,-4,4.06649,14,-99,99,0,25,0,25,191461000,517.101,2.42593e-15,0,-56.6852,429.704,194.369,-50.2892,7.80002e-31,0,0,0.00220124,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.76666666666667,"em",TRUE,1125,NA,NA,53,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.447184012457825,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.282353,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,190844000,541813000,541357000,0,453457,542.937,1411.04,44.324,0,0.249135,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,53,"sd_0.05_yrs2"
4768060000,4807050000,4805320000,166380000,1907220000,0.480769,0.0994275,192687000,1462200000,0.129872,193569000,1649590000,0.434009,0.116062,194867000,194867000,2.95777e-05,0.452508986883554,"0.369674475503662",1,26,99,100,0.9,NA,NA,NA,0.2,20.4464,126.39,0.207889,0.0859535,0.127703,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9298,0.65,0.4,0,0,-0.00209508,-0.000462725,-0.000562471,-0.0006832,-0.000829133,0,-0.226789,38.0544,-3,1.19306,15,-999,999,39.3024,-4,4.73139,14,-99,99,0,25,0,25,173927000,490.156,1.59704e-15,0,-52.4621,411.53,187,-55.9141,0,0,0,0.00236126,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.68333333333333,"em",TRUE,1007,NA,NA,54,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.4147442081397,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.525969,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,174214000,540169000,539716000,0,451602,544.474,1416.11,40.9151,0,0.864511,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,54,"sd_0.05_yrs2"
4584220000,4618270000,4616700000,150520000,1833690000,0.480769,0.0991164,184408000,1405830000,0.129453,185183000,1588270000,0.43444,0.115528,186457000,186457000,1.99287e-05,0.408374816217372,"0.395778208168066",1,26,99,100,0.9,NA,NA,NA,0.2,19.899,129.447,0.207712,0.0857262,0.120669,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8296,0.65,0.4,0,0,-0.00327298,-0.00072349,-0.000879339,-0.00106792,-0.00129581,0,-0.0368595,37.9525,-3,0.844102,15,-999,999,37.6744,-4,4.68325,14,-99,99,0,25,0,25,180960000,518.4,6.58662e-15,0,-54.8992,431.609,191.832,-50.1446,0,0,0,0.0027138,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.86666666666667,"em",TRUE,1018,NA,NA,55,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.419472207395365,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.595301,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,179958000,540397000,539942000,0,452613,547.786,1435.21,49.2819,0,1.10745,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,55,"sd_0.05_yrs2"
5182270000,5219090000,5217330000,167105000,2072910000,0.480769,0.081786,171681000,1589230000,0.105511,170156000,1884530000,0.449313,0.0903572,172562000,172562000,0.00227391,0.283244601304062,"0.384606453354992",1,26,99,100,0.9,NA,NA,NA,0.2,19.3415,129.619,0.212181,0.0975741,0.115839,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9341,0.65,0.4,0,0,0.000569932,0.000125624,0.000152736,0.000185559,0.000225255,0,0.105308,52.7596,-3,13.7068,15,-999,999,41.9128,-4,5.79659,14,-99,99,0,25,0,25,174312000,478.517,7.81594e-14,0,-53.7205,405.996,179.891,-53.6499,0,0,0,0.000375004,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.9,"em",TRUE,1145,NA,NA,56,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.398542669519953,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.579506,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,173469000,536805000,536357000,0,445820,552.859,1431,63.7014,0,1.04946,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,56,"sd_0.05_yrs2"
5169360000,5207270000,5205530000,162909000,2067740000,0.480769,0.0793005,166126000,1585270000,0.10226,164593000,1882250000,0.449715,0.0874856,166956000,166956000,2.84835e-05,0.251007861708219,"0.408835787397045",1,26,99,100,0.9,NA,NA,NA,0.2,20.7407,135.299,0.189994,0.104985,0.0922279,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9087,0.65,0.4,0,0,0.00447766,0.000983531,0.00119523,0.00145123,0.00176026,0,0.0135992,49.8901,-3,15.7962,15,-999,999,35.4093,-4,3.77704,14,-99,99,0,25,0,25,135318000,509.221,1.03421e-14,0,-52.6816,440.651,169.409,-48.158,0,0,0,0.000810357,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.6,"em",TRUE,1031,NA,NA,57,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.310304638874878,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.358527,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,135024000,538234000,537784000,0,447693,546.57,1423.95,60.9394,0,0.401693,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,57,"sd_0.05_yrs2"
4649410000,4685370000,4683780000,147947000,1859760000,0.480769,0.0777804,146662000,1425820000,0.100274,145291000,1693710000,0.449863,0.0857607,147387000,147387000,0.000795817,0.228499960210005,"0.376957408049239",1,26,99,100,0.9,NA,NA,NA,0.2,21.1931,138.347,0.176924,0.108556,0.0711464,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8124,0.65,0.4,0,0,-0.000622758,-0.000137231,-0.000166548,-0.000201901,-0.000244413,0,0.0886528,51.7892,-3,15.0206,15,-999,999,39.8666,-4,4.39714,14,-99,99,0,25,0,25,124295000,519.322,2.15947e-14,0,-47.612,428.592,193.252,-54.9104,0,0,0,0.000619645,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.15,"em",TRUE,1233,NA,NA,58,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.292827446390708,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.973,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,123830000,530478000,530033000,0,442831,536.398,1385.86,48.7858,0,2.95853,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,58,"sd_0.05_yrs2"
3871880000,3901150000,3899790000,128422000,1548750000,0.480769,0.0985353,154878000,1187380000,0.128667,155503000,1342330000,0.434632,0.114764,156584000,156584000,2.23848e-05,0.360649090364371,"0.373085118604705",1,26,99,100,0.9,NA,NA,NA,0.2,19.5434,130.523,0.203894,0.0992835,0.0891258,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6708,0.65,0.4,0,0,0.000939253,0.000206934,0.000251492,0.000305421,0.000370583,0,-0.0145938,38.3274,-3,1.36895,15,-999,999,45.4562,-4,6.28033,14,-99,99,0,25,0,25,169813000,483.946,3.52889e-14,0,-52.9467,393.076,199.504,-55.6883,7.80002e-31,0,0,0.0020076,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.81666666666667,"em",TRUE,1127,NA,NA,59,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.396902193341136,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.156533,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,170658000,531306000,530859000,0,444274,544.802,1409.22,40.9502,0,0.0765706,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,59,"sd_0.05_yrs2"
5128580000,5166720000,5164940000,167916000,2051430000,0.480769,0.0809552,168278000,1572760000,0.104423,166775000,1865410000,0.449381,0.0894148,169138000,169138000,8.26396e-06,0.278693127532377,"0.419012202036978",1,26,99,100,0.9,NA,NA,NA,0.2,19.7096,130.541,0.204506,0.0969755,0.106838,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.939,0.65,0.4,0,0,0.0116607,0.00254787,0.00309911,0.00376736,0.00457646,0,0.0112222,47.3194,-3,16.7855,15,-999,999,47.1182,-4,6.2054,14,-99,99,0,25,0,25,145881000,547.031,8.87962e-15,0,-54.0429,446.426,200.763,-46.1147,0,0,0,0.000446898,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.58333333333333,"em",TRUE,983,NA,NA,60,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.326302954326205,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.218214,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,143439000,537819000,537372000,0,444935,543.211,1407.75,54.9512,0,0.148804,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.05,"om",FALSE,2,1,1,60,"sd_0.05_yrs2"
5028490000,5065210000,5063470000,163681000,2011390000,0.480769,0.0812619,165579000,1542070000,0.104826,164103000,1828820000,0.449348,0.089765,166427000,166427000,4.56391e-05,0.29059220561242,"0.389882998485485",1,26,99,100,0.9,NA,NA,NA,0.2,19.616,130.378,0.206977,0.0996002,0.104176,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9134,0.65,0.4,0,0,0.00194249,0.000427656,0.000519886,0.000631569,0.000766561,0,0.0206791,49.0411,-3,15.3149,15,-999,999,40.2541,-4,5.07872,14,-99,99,0,25,0,25,151122000,499.474,9.76852e-15,0,-52.5649,404.329,199.948,-52.2387,0,0,0,0.00052172,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.55,"em",TRUE,1069,NA,NA,61,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.349120264043211,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.479073,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,151438000,536728000,536279000,0,447366,541.134,1405.98,41.3465,0,0.717222,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,61,"sd_0.05_yrs2"
4875480000,4911820000,4910160000,155775000,1950190000,0.480769,0.0794498,157010000,1495150000,0.102456,155574000,1774760000,0.449631,0.0876751,157800000,157800000,1.06807e-05,0.341898643825839,"0.388914661375157",1,26,99,100,0.9,NA,NA,NA,0.2,20.7341,134.591,0.190822,0.103803,0.0870184,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8639,0.65,0.4,0,0,0.000127764,2.81562e-05,3.42103e-05,4.15324e-05,5.03675e-05,0,-0.116313,46.6624,-3,13.6546,15,-999,999,36.5165,-4,4.00777,14,-99,99,0,25,0,25,144636000,494.588,3.27157e-15,0,-44.6668,398.095,193.272,-52.1125,0,0,0,0.000710383,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.08333333333333,"em",TRUE,1417,NA,NA,62,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.337504713308424,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.165708,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,144761000,533308000,532860000,0,445640,544.089,1414.32,51.1093,0,0.0858098,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,62,"sd_0.05_yrs2"
4275890000,4306940000,4305520000,133792000,1710360000,0.480769,0.103129,178922000,1311270000,0.135176,180312000,1461300000,0.430363,0.122092,181277000,181277000,6.06936e-05,0.445839345726855,"0.388852272057484",1,26,99,100,0.9,NA,NA,NA,0.2,20.0434,137.006,0.187516,0.102116,0.0680367,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7118,0.65,0.4,0,0,-0.000727155,-0.000160311,-0.00019467,-0.000236153,-0.00028613,0,0.0680194,51.2526,-3,1.3132,15,-999,999,41.9278,-4,5.21836,14,-99,99,0,25,0,25,202523000,508.632,3.15285e-14,0,-54.1141,444.836,169.872,-51.9637,0,0,0,0.00208064,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.61666666666667,"em",TRUE,1008,NA,NA,63,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.472910106802345,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.157334,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,202245000,538314000,537862000,0,449907,551.646,1432.63,45.2144,0,0.0773562,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,63,"sd_0.05_yrs2"
5057040000,5091840000,5090150000,158965000,2022810000,0.480769,0.081361,166596000,1550820000,0.104951,165088000,1840150000,0.44951,0.0898279,167441000,167441000,0.00330797,0.327045069843228,"0.387808831643517",1,26,99,100,0.9,NA,NA,NA,0.2,18.9323,131.798,0.208869,0.100458,0.10425,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8842,0.65,0.4,0,0,0.000908544,0.000200181,0.000243366,0.000295644,0.000358847,0,0.00837785,49.7752,-3,15.3686,15,-999,999,43.1745,-4,6.09308,14,-99,99,0,25,0,25,170472000,483.114,1.14466e-14,0,-52.5904,416.123,171.928,-52.3471,0,0,0,0.000380522,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.76666666666667,"em",TRUE,1125,NA,NA,64,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.391339265164611,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.231416,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,171249000,536272000,535824000,0,446245,549.601,1426.62,50.7279,0,0.167354,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,64,"sd_0.05_yrs2"
3858740000,3888190000,3886870000,124666000,1543500000,0.480769,0.096426,151075000,1183350000,0.125852,151617000,1340010000,0.435135,0.112092,152701000,152701000,0.00223043,0.358899537154615,"0.386852882414697",1,26,99,100,0.9,NA,NA,NA,0.2,20.0547,134.381,0.18975,0.0985015,0.1004,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6411,0.65,0.4,0,0,0.00269403,0.000592374,0.00071949,0.000872964,0.00105795,0,-0.0201766,39.8815,-3,1.47122,15,-999,999,45.5679,-4,5.57419,14,-99,99,0,25,0,25,143159000,477.512,2.27406e-13,0,-54.1596,393.852,190.844,-53.027,0,0,0,0.00200331,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.86666666666667,"em",TRUE,1121,NA,NA,65,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.329931589694871,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.971261,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,142765000,529832000,529389000,0,441354,539.593,1402.03,46.5764,0,2.94796,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,65,"sd_0.05_yrs2"
5072080000,5109830000,5108120000,161127000,2028830000,0.480769,0.079285,1.63e+08,1555440000,0.102238,161497000,1846770000,0.449706,0.0874705,163815000,163815000,0.00186202,0.260011671740193,"0.390826375848221",1,26,99,100,0.9,NA,NA,NA,0.2,20.6958,134.581,0.190412,0.100339,0.106051,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8977,0.65,0.4,0,0,-0.00064714,-0.000142693,-0.000173336,-0.000210372,-0.00025505,0,0.0408719,48.7499,-3,15.3897,15,-999,999,39.8883,-4,4.47098,14,-99,99,0,25,0,25,150923000,534.835,1.24236e-14,0,-52.1244,449.705,189.159,-51.9051,0,0,0,0.00062594,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.8,"em",TRUE,1030,NA,NA,66,"sd_0.05_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.343008878159141,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.593938,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,151166000,536842000,536390000,0,449237,551.055,1417.15,53.8852,0,1.10238,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,66,"sd_0.05_yrs2"
4993570000,5032480000,5030720000,166589000,1997430000,0.480769,0.0802002,162426000,1531360000,0.103435,160971000,1816480000,0.449411,0.088568,163254000,163254000,0.000604551,0.302631183702241,"0.381509242543995",1,26,99,100,0.9,NA,NA,NA,0.2,19.9289,131.483,0.197313,0.0975107,0.0906018,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.931,0.65,0.4,0,0,0.00889478,0.00194698,0.00236662,0.00287441,0.00348802,0,-0.0119149,48.392,-3,16.2183,15,-999,999,42.081,-4,5.24366,14,-99,99,0,25,0,25,159239000,507.911,8.45168e-15,0,-44.8948,417.841,189.404,-54.4399,0,0,0,0.000529499,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.81666666666667,"em",TRUE,1123,NA,NA,67,"sd_0.05_yrs2"
